beacon_id,ble_rssi_norm,distance_est_norm,zone
BLE_Beacon_04,0.4211,0.1192,Zone_D
BLE_Beacon_06,0.134,1.0,Zone_A
BLE_Beacon_06,0.5848,0.0319,Zone_B
BLE_Beacon_08,0.6892,0.0137,Zone_B
BLE_Beacon_10,0.7219,0.0106,Zone_B
BLE_Beacon_09,0.2639,0.4231,Zone_D
BLE_Beacon_10,0.5946,0.0294,Zone_C
BLE_Beacon_05,0.3398,0.2294,Zone_A
BLE_Beacon_02,0.3924,0.1502,Zone_B
BLE_Beacon_10,0.4597,0.0873,Zone_B
BLE_Beacon_03,0.76,0.0078,Zone_A
BLE_Beacon_03,0.1663,0.9286,Zone_C
BLE_Beacon_09,0.6304,0.0221,Zone_D
BLE_Beacon_02,0.1707,0.8962,Zone_A
BLE_Beacon_07,0.0902,1.0,Zone_B
BLE_Beacon_02,0.1754,0.8629,Zone_D
BLE_Beacon_07,0.3499,0.2116,Zone_D
BLE_Beacon_09,0.2611,0.4326,Zone_C
BLE_Beacon_02,0.3361,0.2365,Zone_C
BLE_Beacon_10,0.5497,0.0423,Zone_A
BLE_Beacon_01,0.1294,1.0,Zone_C
BLE_Beacon_08,0.787,0.0062,Zone_D
BLE_Beacon_07,0.2987,0.3195,Zone_D
BLE_Beacon_03,0.6477,0.0192,Zone_A
BLE_Beacon_03,0.7751,0.0069,Zone_C
BLE_Beacon_08,0.3695,0.1806,Zone_D
BLE_Beacon_03,0.4711,0.0796,Zone_C
BLE_Beacon_02,0.2539,0.4584,Zone_D
BLE_Beacon_06,0.1094,1.0,Zone_D
BLE_Beacon_05,0.3251,0.2584,Zone_C
BLE_Beacon_03,0.8206,0.0048,Zone_A
BLE_Beacon_04,0.4097,0.1306,Zone_C
BLE_Beacon_10,0.7625,0.0076,Zone_C
BLE_Beacon_02,0.3443,0.2212,Zone_B
BLE_Beacon_02,0.2976,0.3224,Zone_D
BLE_Beacon_08,0.2471,0.4842,Zone_B
BLE_Beacon_05,0.8094,0.0052,Zone_C
BLE_Beacon_10,0.6634,0.0169,Zone_B
BLE_Beacon_05,0.1822,0.817,Zone_B
BLE_Beacon_09,0.7305,0.0098,Zone_B
BLE_Beacon_01,0.5416,0.0451,Zone_A
BLE_Beacon_09,0.4941,0.0662,Zone_B
BLE_Beacon_01,0.4551,0.0906,Zone_A
BLE_Beacon_06,0.231,0.5513,Zone_D
BLE_Beacon_08,0.4807,0.0737,Zone_D
BLE_Beacon_05,0.7927,0.006,Zone_A
BLE_Beacon_08,0.7698,0.0072,Zone_D
BLE_Beacon_05,0.1397,1.0,Zone_B
BLE_Beacon_05,0.6463,0.0194,Zone_A
BLE_Beacon_06,0.7029,0.0123,Zone_B
BLE_Beacon_02,0.3284,0.2514,Zone_C
BLE_Beacon_05,0.4277,0.113,Zone_A
BLE_Beacon_06,0.7725,0.007,Zone_A
BLE_Beacon_07,0.1503,1.0,Zone_C
BLE_Beacon_04,0.7326,0.0097,Zone_A
BLE_Beacon_01,0.2646,0.4205,Zone_D
BLE_Beacon_04,0.6005,0.0281,Zone_C
BLE_Beacon_08,0.1904,0.7648,Zone_B
BLE_Beacon_08,0.2935,0.3333,Zone_B
BLE_Beacon_02,0.8185,0.0048,Zone_B
BLE_Beacon_01,0.4127,0.1275,Zone_D
BLE_Beacon_09,0.5517,0.0416,Zone_B
BLE_Beacon_01,0.4,0.1413,Zone_C
BLE_Beacon_10,0.3702,0.1796,Zone_B
BLE_Beacon_06,0.4519,0.093,Zone_B
BLE_Beacon_05,0.732,0.0097,Zone_C
BLE_Beacon_08,0.4566,0.0895,Zone_D
BLE_Beacon_10,0.352,0.2079,Zone_D
BLE_Beacon_05,0.1473,1.0,Zone_A
BLE_Beacon_05,0.4011,0.14,Zone_D
BLE_Beacon_06,0.2658,0.4165,Zone_D
BLE_Beacon_02,0.2099,0.6538,Zone_C
BLE_Beacon_02,0.3445,0.2209,Zone_D
BLE_Beacon_03,0.6793,0.0149,Zone_D
BLE_Beacon_08,0.5437,0.0444,Zone_B
BLE_Beacon_01,0.3,0.3162,Zone_B
BLE_Beacon_07,0.1192,1.0,Zone_C
BLE_Beacon_05,0.6018,0.0278,Zone_D
BLE_Beacon_07,0.7071,0.0119,Zone_D
BLE_Beacon_07,0.2763,0.3829,Zone_A
BLE_Beacon_05,0.4529,0.0922,Zone_B
BLE_Beacon_06,0.5714,0.0355,Zone_A
BLE_Beacon_05,0.4231,0.1172,Zone_B
BLE_Beacon_10,0.7594,0.0078,Zone_B
BLE_Beacon_02,0.8162,0.0049,Zone_C
BLE_Beacon_03,0.5468,0.0433,Zone_A
BLE_Beacon_01,0.7019,0.0124,Zone_A
BLE_Beacon_06,0.7882,0.0062,Zone_A
BLE_Beacon_01,0.4789,0.0748,Zone_C
BLE_Beacon_09,0.2273,0.5679,Zone_B
BLE_Beacon_09,0.3822,0.163,Zone_B
BLE_Beacon_05,0.701,0.0125,Zone_C
BLE_Beacon_06,0.3962,0.1456,Zone_B
BLE_Beacon_01,0.0998,1.0,Zone_A
BLE_Beacon_09,0.152,1.0,Zone_D
BLE_Beacon_08,0.1047,1.0,Zone_C
BLE_Beacon_05,0.0905,1.0,Zone_B
BLE_Beacon_01,0.2855,0.3554,Zone_A
BLE_Beacon_07,0.5863,0.0315,Zone_B
BLE_Beacon_05,0.7487,0.0085,Zone_A
BLE_Beacon_02,0.4678,0.0818,Zone_D
BLE_Beacon_01,0.083,1.0,Zone_B
BLE_Beacon_02,0.6496,0.0189,Zone_D
BLE_Beacon_04,0.7247,0.0103,Zone_C
BLE_Beacon_06,0.4055,0.1352,Zone_A
BLE_Beacon_05,0.2868,0.3519,Zone_B
BLE_Beacon_02,0.2791,0.3743,Zone_D
BLE_Beacon_07,0.3003,0.3156,Zone_A
BLE_Beacon_04,0.8311,0.0044,Zone_C
BLE_Beacon_08,0.2949,0.3295,Zone_B
BLE_Beacon_07,0.085,1.0,Zone_D
BLE_Beacon_07,0.819,0.0048,Zone_A
BLE_Beacon_08,0.2475,0.4829,Zone_A
BLE_Beacon_07,0.6774,0.0151,Zone_D
BLE_Beacon_06,0.4461,0.0975,Zone_A
BLE_Beacon_05,0.3326,0.2431,Zone_A
BLE_Beacon_02,0.5121,0.0572,Zone_B
BLE_Beacon_08,0.5377,0.0466,Zone_A
BLE_Beacon_03,0.3882,0.1553,Zone_D
BLE_Beacon_09,0.6395,0.0205,Zone_B
BLE_Beacon_01,0.6744,0.0155,Zone_C
BLE_Beacon_07,0.3161,0.2777,Zone_C
BLE_Beacon_03,0.1001,1.0,Zone_D
BLE_Beacon_01,0.2821,0.3653,Zone_B
BLE_Beacon_09,0.6958,0.013,Zone_D
BLE_Beacon_06,0.8253,0.0046,Zone_B
BLE_Beacon_06,0.4339,0.1075,Zone_D
BLE_Beacon_09,0.5073,0.0595,Zone_A
BLE_Beacon_02,0.4059,0.1347,Zone_A
BLE_Beacon_07,0.1714,0.8912,Zone_A
BLE_Beacon_03,0.48,0.0742,Zone_A
BLE_Beacon_03,0.2265,0.5718,Zone_A
BLE_Beacon_01,0.7672,0.0073,Zone_D
BLE_Beacon_03,0.5634,0.0378,Zone_D
BLE_Beacon_03,0.6599,0.0174,Zone_D
BLE_Beacon_07,0.0787,1.0,Zone_A
BLE_Beacon_07,0.8538,0.0036,Zone_C
BLE_Beacon_09,0.3247,0.2591,Zone_C
BLE_Beacon_10,0.5823,0.0325,Zone_B
BLE_Beacon_05,0.4826,0.0726,Zone_B
BLE_Beacon_10,0.8194,0.0048,Zone_C
BLE_Beacon_09,0.5464,0.0434,Zone_D
BLE_Beacon_08,0.2369,0.5258,Zone_C
BLE_Beacon_03,0.2005,0.7053,Zone_D
BLE_Beacon_01,0.321,0.2669,Zone_B
BLE_Beacon_03,0.4411,0.1014,Zone_A
BLE_Beacon_05,0.6226,0.0235,Zone_B
BLE_Beacon_02,0.4939,0.0663,Zone_C
BLE_Beacon_02,0.1194,1.0,Zone_D
BLE_Beacon_10,0.1944,0.7409,Zone_C
BLE_Beacon_09,0.7655,0.0074,Zone_C
BLE_Beacon_01,0.8005,0.0056,Zone_C
BLE_Beacon_05,0.7163,0.011,Zone_D
BLE_Beacon_10,0.6445,0.0197,Zone_C
BLE_Beacon_10,0.6741,0.0155,Zone_C
BLE_Beacon_09,0.4965,0.0649,Zone_B
BLE_Beacon_02,0.5371,0.0468,Zone_A
BLE_Beacon_04,0.2914,0.3389,Zone_C
BLE_Beacon_10,0.1518,1.0,Zone_D
BLE_Beacon_06,0.5237,0.0521,Zone_C
BLE_Beacon_10,0.5967,0.0289,Zone_D
BLE_Beacon_04,0.2035,0.6882,Zone_B
BLE_Beacon_04,0.1432,1.0,Zone_B
BLE_Beacon_03,0.2009,0.7027,Zone_A
BLE_Beacon_06,0.1325,1.0,Zone_A
BLE_Beacon_03,0.4735,0.0781,Zone_D
BLE_Beacon_07,0.5938,0.0296,Zone_C
BLE_Beacon_05,0.4646,0.0839,Zone_A
BLE_Beacon_04,0.5115,0.0575,Zone_D
BLE_Beacon_07,0.6263,0.0228,Zone_C
BLE_Beacon_05,0.7304,0.0099,Zone_C
BLE_Beacon_09,0.1329,1.0,Zone_B
BLE_Beacon_03,0.8143,0.005,Zone_C
BLE_Beacon_03,0.7313,0.0098,Zone_D
BLE_Beacon_08,0.6176,0.0245,Zone_C
BLE_Beacon_02,0.5098,0.0583,Zone_D
BLE_Beacon_06,0.2113,0.6463,Zone_C
BLE_Beacon_08,0.677,0.0152,Zone_C
BLE_Beacon_07,0.2394,0.5154,Zone_B
BLE_Beacon_07,0.3654,0.1866,Zone_A
BLE_Beacon_04,0.4188,0.1214,Zone_B
BLE_Beacon_01,0.532,0.0488,Zone_C
BLE_Beacon_02,0.7872,0.0062,Zone_C
BLE_Beacon_09,0.7955,0.0058,Zone_C
BLE_Beacon_01,0.58,0.0331,Zone_D
BLE_Beacon_07,0.1059,1.0,Zone_C
BLE_Beacon_05,0.5627,0.0381,Zone_A
BLE_Beacon_08,0.855,0.0036,Zone_D
BLE_Beacon_08,0.208,0.6639,Zone_A
BLE_Beacon_01,0.3618,0.1922,Zone_B
BLE_Beacon_03,0.7557,0.008,Zone_B
BLE_Beacon_02,0.4011,0.14,Zone_A
BLE_Beacon_01,0.4198,0.1204,Zone_A
BLE_Beacon_06,0.148,1.0,Zone_C
BLE_Beacon_04,0.5862,0.0315,Zone_A
BLE_Beacon_06,0.7293,0.0099,Zone_C
BLE_Beacon_03,0.7831,0.0064,Zone_C
BLE_Beacon_09,0.0826,1.0,Zone_D
BLE_Beacon_07,0.7296,0.0099,Zone_A
BLE_Beacon_02,0.223,0.5881,Zone_B
BLE_Beacon_05,0.1374,1.0,Zone_D
BLE_Beacon_01,0.2879,0.3486,Zone_B
BLE_Beacon_09,0.393,0.1495,Zone_A
BLE_Beacon_05,0.2865,0.3525,Zone_C
BLE_Beacon_02,0.3397,0.2296,Zone_A
BLE_Beacon_10,0.8024,0.0055,Zone_A
BLE_Beacon_02,0.7927,0.006,Zone_B
BLE_Beacon_02,0.2173,0.6158,Zone_A
BLE_Beacon_03,0.6912,0.0135,Zone_B
BLE_Beacon_06,0.4331,0.1082,Zone_B
BLE_Beacon_05,0.7293,0.0099,Zone_B
BLE_Beacon_03,0.3154,0.2794,Zone_D
BLE_Beacon_05,0.2113,0.6464,Zone_B
BLE_Beacon_10,0.3194,0.2706,Zone_B
BLE_Beacon_04,0.2858,0.3547,Zone_B
BLE_Beacon_03,0.8409,0.004,Zone_C
BLE_Beacon_08,0.2793,0.3737,Zone_D
BLE_Beacon_06,0.5261,0.0511,Zone_C
BLE_Beacon_09,0.4247,0.1157,Zone_B
BLE_Beacon_01,0.8176,0.0049,Zone_D
BLE_Beacon_03,0.4941,0.0662,Zone_B
BLE_Beacon_07,0.344,0.2218,Zone_C
BLE_Beacon_04,0.3403,0.2286,Zone_C
BLE_Beacon_02,0.4747,0.0774,Zone_B
BLE_Beacon_05,0.2429,0.501,Zone_C
BLE_Beacon_01,0.7958,0.0058,Zone_B
BLE_Beacon_08,0.1813,0.8232,Zone_C
BLE_Beacon_06,0.5144,0.0562,Zone_A
BLE_Beacon_06,0.6224,0.0235,Zone_C
BLE_Beacon_01,0.1962,0.7302,Zone_D
BLE_Beacon_06,0.336,0.2367,Zone_A
BLE_Beacon_03,0.7889,0.0061,Zone_C
BLE_Beacon_03,0.4382,0.1038,Zone_B
BLE_Beacon_01,0.4164,0.1238,Zone_D
BLE_Beacon_10,0.524,0.052,Zone_D
BLE_Beacon_07,0.4435,0.0995,Zone_B
BLE_Beacon_05,0.6398,0.0205,Zone_C
BLE_Beacon_08,0.6046,0.0272,Zone_C
BLE_Beacon_01,0.8342,0.0043,Zone_B
BLE_Beacon_09,0.1562,1.0,Zone_D
BLE_Beacon_05,0.821,0.0047,Zone_D
BLE_Beacon_10,0.0939,1.0,Zone_B
BLE_Beacon_05,0.768,0.0073,Zone_B
BLE_Beacon_10,0.6622,0.0171,Zone_B
BLE_Beacon_06,0.691,0.0135,Zone_A
BLE_Beacon_02,0.3144,0.2815,Zone_B
BLE_Beacon_06,0.4318,0.1093,Zone_B
BLE_Beacon_08,0.0721,1.0,Zone_B
BLE_Beacon_04,0.7652,0.0074,Zone_C
BLE_Beacon_05,0.1346,1.0,Zone_B
BLE_Beacon_04,0.4144,0.1257,Zone_B
BLE_Beacon_03,0.6094,0.0261,Zone_C
BLE_Beacon_01,0.4465,0.0971,Zone_C
BLE_Beacon_02,0.4413,0.1012,Zone_D
BLE_Beacon_04,0.7887,0.0062,Zone_D
BLE_Beacon_08,0.6263,0.0228,Zone_A
BLE_Beacon_07,0.1724,0.8843,Zone_B
BLE_Beacon_07,0.679,0.0149,Zone_C
BLE_Beacon_07,0.5405,0.0455,Zone_A
BLE_Beacon_06,0.4551,0.0906,Zone_A
BLE_Beacon_04,0.7672,0.0073,Zone_B
BLE_Beacon_04,0.3615,0.1927,Zone_C
BLE_Beacon_09,0.7183,0.0109,Zone_D
BLE_Beacon_02,0.5787,0.0335,Zone_B
BLE_Beacon_08,0.2191,0.6068,Zone_B
BLE_Beacon_05,0.4135,0.1267,Zone_C
BLE_Beacon_07,0.5853,0.0317,Zone_D
BLE_Beacon_03,0.2953,0.3284,Zone_D
BLE_Beacon_08,0.0988,1.0,Zone_D
BLE_Beacon_03,0.1999,0.7084,Zone_A
BLE_Beacon_08,0.7049,0.0121,Zone_C
BLE_Beacon_02,0.5868,0.0314,Zone_D
BLE_Beacon_01,0.1978,0.7204,Zone_B
BLE_Beacon_10,0.4698,0.0805,Zone_D
BLE_Beacon_01,0.4534,0.0919,Zone_D
BLE_Beacon_07,0.6775,0.0151,Zone_C
BLE_Beacon_07,0.2747,0.3879,Zone_A
BLE_Beacon_10,0.7056,0.012,Zone_D
BLE_Beacon_09,0.3644,0.1882,Zone_D
BLE_Beacon_06,0.7347,0.0095,Zone_C
BLE_Beacon_02,0.6886,0.0138,Zone_D
BLE_Beacon_09,0.6683,0.0163,Zone_A
BLE_Beacon_03,0.0769,1.0,Zone_C
BLE_Beacon_04,0.476,0.0766,Zone_D
BLE_Beacon_07,0.1096,1.0,Zone_C
BLE_Beacon_01,0.1669,0.9241,Zone_D
BLE_Beacon_08,0.3599,0.1952,Zone_C
BLE_Beacon_05,0.4059,0.1347,Zone_C
BLE_Beacon_01,0.4979,0.0642,Zone_B
BLE_Beacon_05,0.3518,0.2082,Zone_A
BLE_Beacon_08,0.3265,0.2554,Zone_A
BLE_Beacon_10,0.1592,0.9837,Zone_A
BLE_Beacon_09,0.6518,0.0186,Zone_B
BLE_Beacon_03,0.1375,1.0,Zone_A
BLE_Beacon_03,0.6425,0.02,Zone_D
BLE_Beacon_07,0.7728,0.007,Zone_C
BLE_Beacon_08,0.6128,0.0254,Zone_B
BLE_Beacon_09,0.5186,0.0543,Zone_A
BLE_Beacon_02,0.328,0.2523,Zone_A
BLE_Beacon_03,0.5502,0.0421,Zone_A
BLE_Beacon_07,0.4742,0.0777,Zone_A
BLE_Beacon_06,0.8001,0.0056,Zone_C
BLE_Beacon_07,0.3863,0.1577,Zone_B
BLE_Beacon_05,0.6384,0.0207,Zone_A
BLE_Beacon_07,0.8298,0.0044,Zone_B
BLE_Beacon_10,0.2765,0.3822,Zone_C
BLE_Beacon_10,0.4753,0.077,Zone_B
BLE_Beacon_01,0.3655,0.1866,Zone_D
BLE_Beacon_04,0.6691,0.0161,Zone_D
BLE_Beacon_05,0.6583,0.0176,Zone_B
BLE_Beacon_05,0.4655,0.0833,Zone_A
BLE_Beacon_10,0.3847,0.1598,Zone_B
BLE_Beacon_05,0.2857,0.3549,Zone_D
BLE_Beacon_04,0.0861,1.0,Zone_D
BLE_Beacon_03,0.2873,0.3503,Zone_D
BLE_Beacon_10,0.6923,0.0134,Zone_C
BLE_Beacon_02,0.2453,0.4913,Zone_A
BLE_Beacon_06,0.2451,0.4921,Zone_C
BLE_Beacon_10,0.7212,0.0106,Zone_D
BLE_Beacon_10,0.3297,0.2488,Zone_D
BLE_Beacon_08,0.802,0.0055,Zone_A
BLE_Beacon_06,0.339,0.2309,Zone_C
BLE_Beacon_08,0.1907,0.7631,Zone_D
BLE_Beacon_04,0.4896,0.0686,Zone_B
BLE_Beacon_07,0.2723,0.3952,Zone_A
BLE_Beacon_10,0.8318,0.0044,Zone_D
BLE_Beacon_09,0.8453,0.0039,Zone_A
BLE_Beacon_04,0.6592,0.0175,Zone_C
BLE_Beacon_05,0.3007,0.3144,Zone_C
BLE_Beacon_08,0.6014,0.0279,Zone_A
BLE_Beacon_03,0.5624,0.0382,Zone_B
BLE_Beacon_10,0.3477,0.2153,Zone_D
BLE_Beacon_07,0.8539,0.0036,Zone_A
BLE_Beacon_05,0.5086,0.0589,Zone_D
BLE_Beacon_04,0.3663,0.1853,Zone_B
BLE_Beacon_07,0.5485,0.0427,Zone_A
BLE_Beacon_02,0.3824,0.1628,Zone_B
BLE_Beacon_02,0.5199,0.0538,Zone_B
BLE_Beacon_03,0.674,0.0155,Zone_D
BLE_Beacon_09,0.3924,0.1502,Zone_B
BLE_Beacon_07,0.7789,0.0067,Zone_C
BLE_Beacon_06,0.6768,0.0152,Zone_A
BLE_Beacon_06,0.4661,0.0829,Zone_D
BLE_Beacon_04,0.7464,0.0087,Zone_D
BLE_Beacon_08,0.2964,0.3256,Zone_D
BLE_Beacon_03,0.7974,0.0057,Zone_B
BLE_Beacon_07,0.298,0.3213,Zone_C
BLE_Beacon_08,0.587,0.0313,Zone_A
BLE_Beacon_07,0.5273,0.0506,Zone_D
BLE_Beacon_07,0.3938,0.1485,Zone_A
BLE_Beacon_10,0.2476,0.4825,Zone_A
BLE_Beacon_10,0.5197,0.0538,Zone_D
BLE_Beacon_01,0.3268,0.2548,Zone_B
BLE_Beacon_03,0.5187,0.0543,Zone_D
BLE_Beacon_02,0.8193,0.0048,Zone_A
BLE_Beacon_10,0.7656,0.0074,Zone_D
BLE_Beacon_09,0.4732,0.0783,Zone_B
BLE_Beacon_03,0.4311,0.1099,Zone_B
BLE_Beacon_03,0.4424,0.1004,Zone_B
BLE_Beacon_06,0.1757,0.8614,Zone_A
BLE_Beacon_01,0.2341,0.5379,Zone_D
BLE_Beacon_08,0.264,0.4228,Zone_D
BLE_Beacon_04,0.6974,0.0129,Zone_D
BLE_Beacon_09,0.5754,0.0344,Zone_C
BLE_Beacon_03,0.2638,0.4233,Zone_A
BLE_Beacon_01,0.6596,0.0174,Zone_D
BLE_Beacon_09,0.8536,0.0036,Zone_D
BLE_Beacon_02,0.6867,0.014,Zone_C
BLE_Beacon_09,0.1665,0.9275,Zone_A
BLE_Beacon_08,0.4492,0.095,Zone_A
BLE_Beacon_05,0.7092,0.0117,Zone_A
BLE_Beacon_06,0.3853,0.1591,Zone_D
BLE_Beacon_07,0.6901,0.0136,Zone_A
BLE_Beacon_03,0.737,0.0093,Zone_A
BLE_Beacon_03,0.3594,0.196,Zone_C
BLE_Beacon_03,0.7888,0.0062,Zone_D
BLE_Beacon_04,0.2793,0.3738,Zone_C
BLE_Beacon_02,0.4315,0.1096,Zone_D
BLE_Beacon_04,0.6662,0.0165,Zone_C
BLE_Beacon_05,0.6129,0.0254,Zone_C
BLE_Beacon_08,0.6211,0.0238,Zone_C
BLE_Beacon_10,0.0995,1.0,Zone_B
BLE_Beacon_03,0.4814,0.0733,Zone_A
BLE_Beacon_04,0.763,0.0076,Zone_C
BLE_Beacon_05,0.3124,0.2862,Zone_B
BLE_Beacon_10,0.5695,0.036,Zone_D
BLE_Beacon_08,0.6004,0.0281,Zone_B
BLE_Beacon_03,0.1866,0.789,Zone_C
BLE_Beacon_07,0.2736,0.3912,Zone_B
BLE_Beacon_01,0.74,0.0091,Zone_C
BLE_Beacon_03,0.5305,0.0494,Zone_C
BLE_Beacon_06,0.638,0.0207,Zone_D
BLE_Beacon_08,0.5574,0.0397,Zone_B
BLE_Beacon_06,0.5773,0.0338,Zone_C
BLE_Beacon_09,0.3656,0.1864,Zone_D
BLE_Beacon_03,0.7556,0.008,Zone_D
BLE_Beacon_03,0.4517,0.0931,Zone_D
BLE_Beacon_01,0.5969,0.0289,Zone_A
BLE_Beacon_06,0.2481,0.4805,Zone_B
BLE_Beacon_04,0.1894,0.7714,Zone_A
BLE_Beacon_04,0.3515,0.2087,Zone_D
BLE_Beacon_10,0.7886,0.0062,Zone_A
BLE_Beacon_09,0.7771,0.0068,Zone_B
BLE_Beacon_06,0.5933,0.0297,Zone_D
BLE_Beacon_02,0.8195,0.0048,Zone_A
BLE_Beacon_05,0.5062,0.06,Zone_A
BLE_Beacon_01,0.4224,0.118,Zone_B
BLE_Beacon_04,0.2726,0.3943,Zone_B
BLE_Beacon_04,0.2508,0.47,Zone_D
BLE_Beacon_03,0.103,1.0,Zone_C
BLE_Beacon_09,0.2894,0.3443,Zone_B
BLE_Beacon_02,0.7834,0.0064,Zone_B
BLE_Beacon_09,0.3093,0.2934,Zone_B
BLE_Beacon_04,0.2631,0.4258,Zone_D
BLE_Beacon_08,0.1486,1.0,Zone_A
BLE_Beacon_06,0.6922,0.0134,Zone_A
BLE_Beacon_04,0.4472,0.0965,Zone_D
BLE_Beacon_02,0.4455,0.0979,Zone_A
BLE_Beacon_09,0.5345,0.0478,Zone_D
BLE_Beacon_05,0.5188,0.0542,Zone_D
BLE_Beacon_02,0.6371,0.0209,Zone_D
BLE_Beacon_04,0.5342,0.0479,Zone_D
BLE_Beacon_01,0.2692,0.4052,Zone_D
BLE_Beacon_10,0.2842,0.3593,Zone_B
BLE_Beacon_06,0.47,0.0803,Zone_C
BLE_Beacon_05,0.279,0.3745,Zone_B
BLE_Beacon_06,0.2877,0.3491,Zone_C
BLE_Beacon_08,0.159,0.985,Zone_B
BLE_Beacon_08,0.0765,1.0,Zone_D
BLE_Beacon_08,0.1996,0.7102,Zone_A
BLE_Beacon_07,0.6002,0.0281,Zone_A
BLE_Beacon_08,0.3405,0.2282,Zone_B
BLE_Beacon_04,0.6833,0.0144,Zone_B
BLE_Beacon_04,0.3128,0.2852,Zone_C
BLE_Beacon_06,0.6736,0.0156,Zone_D
BLE_Beacon_02,0.6094,0.0261,Zone_B
BLE_Beacon_10,0.5993,0.0283,Zone_C
BLE_Beacon_03,0.2222,0.5919,Zone_D
BLE_Beacon_03,0.7411,0.009,Zone_B
BLE_Beacon_06,0.8231,0.0047,Zone_D
BLE_Beacon_10,0.6912,0.0135,Zone_C
BLE_Beacon_04,0.8044,0.0054,Zone_D
BLE_Beacon_05,0.3628,0.1907,Zone_C
BLE_Beacon_06,0.6424,0.02,Zone_C
BLE_Beacon_08,0.3134,0.2838,Zone_D
BLE_Beacon_07,0.0759,1.0,Zone_D
BLE_Beacon_01,0.8325,0.0043,Zone_C
BLE_Beacon_03,0.8375,0.0042,Zone_C
BLE_Beacon_01,0.7146,0.0112,Zone_B
BLE_Beacon_04,0.5916,0.0302,Zone_C
BLE_Beacon_05,0.7256,0.0102,Zone_A
BLE_Beacon_06,0.4073,0.1332,Zone_D
BLE_Beacon_06,0.5099,0.0583,Zone_B
BLE_Beacon_04,0.5567,0.04,Zone_D
BLE_Beacon_05,0.1554,1.0,Zone_B
BLE_Beacon_03,0.3272,0.2541,Zone_D
BLE_Beacon_10,0.4406,0.1018,Zone_A
BLE_Beacon_07,0.6118,0.0256,Zone_D
BLE_Beacon_04,0.2915,0.3385,Zone_D
BLE_Beacon_01,0.1511,1.0,Zone_C
BLE_Beacon_05,0.4941,0.0662,Zone_D
BLE_Beacon_05,0.1587,0.9878,Zone_B
BLE_Beacon_02,0.3264,0.2556,Zone_D
BLE_Beacon_03,0.7581,0.0079,Zone_C
BLE_Beacon_10,0.2286,0.5624,Zone_A
BLE_Beacon_08,0.2641,0.4223,Zone_C
BLE_Beacon_09,0.4887,0.0691,Zone_C
BLE_Beacon_01,0.1818,0.8198,Zone_A
BLE_Beacon_06,0.8235,0.0047,Zone_C
BLE_Beacon_08,0.6586,0.0176,Zone_B
BLE_Beacon_03,0.3239,0.2609,Zone_B
BLE_Beacon_08,0.356,0.2013,Zone_B
BLE_Beacon_05,0.2721,0.3961,Zone_A
BLE_Beacon_03,0.1651,0.9381,Zone_D
BLE_Beacon_07,0.3828,0.1622,Zone_D
BLE_Beacon_01,0.7249,0.0103,Zone_A
BLE_Beacon_09,0.3649,0.1875,Zone_D
BLE_Beacon_01,0.8255,0.0046,Zone_C
BLE_Beacon_09,0.458,0.0885,Zone_C
BLE_Beacon_02,0.6485,0.0191,Zone_A
BLE_Beacon_09,0.6847,0.0142,Zone_B
BLE_Beacon_09,0.7364,0.0094,Zone_A
BLE_Beacon_10,0.7962,0.0058,Zone_B
BLE_Beacon_02,0.6742,0.0155,Zone_D
BLE_Beacon_05,0.4373,0.1045,Zone_B
BLE_Beacon_06,0.1288,1.0,Zone_C
BLE_Beacon_08,0.4861,0.0706,Zone_D
BLE_Beacon_01,0.3869,0.157,Zone_C
BLE_Beacon_01,0.5615,0.0384,Zone_D
BLE_Beacon_01,0.0781,1.0,Zone_C
BLE_Beacon_07,0.1897,0.7694,Zone_B
BLE_Beacon_10,0.6014,0.0279,Zone_C
BLE_Beacon_09,0.4311,0.1099,Zone_B
BLE_Beacon_10,0.7985,0.0057,Zone_B
BLE_Beacon_04,0.6788,0.0149,Zone_B
BLE_Beacon_05,0.2141,0.6319,Zone_A
BLE_Beacon_09,0.5444,0.0441,Zone_A
BLE_Beacon_03,0.4958,0.0653,Zone_A
BLE_Beacon_06,0.7554,0.0081,Zone_B
BLE_Beacon_04,0.2299,0.5563,Zone_B
BLE_Beacon_07,0.8501,0.0038,Zone_B
BLE_Beacon_04,0.6783,0.015,Zone_A
BLE_Beacon_03,0.761,0.0077,Zone_D
BLE_Beacon_02,0.7268,0.0101,Zone_D
BLE_Beacon_01,0.4202,0.12,Zone_B
BLE_Beacon_07,0.1101,1.0,Zone_D
BLE_Beacon_07,0.2275,0.5672,Zone_D
BLE_Beacon_10,0.7114,0.0115,Zone_A
BLE_Beacon_03,0.4696,0.0806,Zone_A
BLE_Beacon_03,0.6659,0.0166,Zone_A
BLE_Beacon_08,0.6534,0.0183,Zone_C
BLE_Beacon_06,0.3976,0.144,Zone_B
BLE_Beacon_02,0.6998,0.0126,Zone_C
BLE_Beacon_08,0.272,0.3962,Zone_A
BLE_Beacon_08,0.0841,1.0,Zone_D
BLE_Beacon_07,0.386,0.1582,Zone_A
BLE_Beacon_06,0.3546,0.2037,Zone_C
BLE_Beacon_02,0.4125,0.1277,Zone_C
BLE_Beacon_04,0.8569,0.0036,Zone_A
BLE_Beacon_07,0.7597,0.0078,Zone_A
BLE_Beacon_05,0.6447,0.0197,Zone_C
BLE_Beacon_01,0.182,0.8184,Zone_B
