accel_x_norm,accel_y_norm,accel_z_norm,gyro_mag_norm,activity_state
0.195,0.4013,0.7679,0.1068,Walking
0.9284,0.7006,0.2572,0.963,Micro_Vibration
0.3502,0.9541,0.0589,0.2935,Micro_Vibration
0.9004,0.409,0.3968,0.4942,Walking
0.1477,0.7764,0.0006,0.1105,Micro_Vibration
0.8813,0.5757,0.7066,0.6885,Stationary
0.4391,0.213,0.9575,0.0093,Walking
0.1784,0.6963,0.1573,0.7207,Stationary
0.6876,0.2107,0.5478,0.1007,Tap_Pattern
0.4619,0.1355,0.8646,0.8482,Tap_Pattern
0.0346,0.7382,0.312,0.9508,Tap_Pattern
0.6403,0.9913,0.5746,0.3186,Walking
0.9956,0.2727,0.4825,0.3355,Stationary
0.8262,0.384,0.4674,0.8913,Micro_Vibration
0.9811,0.0448,0.2042,0.6204,Tap_Pattern
0.6937,0.1075,0.71,0.7029,Stationary
0.6631,0.1848,0.9103,0.2376,Stationary
0.7016,0.8708,0.4713,0.0936,Micro_Vibration
0.1547,0.7708,0.0554,0.8139,Tap_Pattern
0.3839,0.4354,0.9701,0.2865,Stationary
0.3243,0.7359,0.1788,0.1568,Stationary
0.6916,0.4119,0.5652,0.2213,Micro_Vibration
0.7013,0.945,0.5006,0.4343,Stationary
0.4664,0.6655,0.3657,0.8895,Micro_Vibration
0.976,0.5193,0.9536,0.4531,Micro_Vibration
0.1157,0.3782,0.8065,0.8573,Tap_Pattern
0.2966,0.3322,0.3723,0.4088,Walking
0.1191,0.4405,0.9929,0.3478,Walking
0.9818,0.0084,0.964,0.1564,Walking
0.0361,0.3985,0.4927,0.7978,Walking
0.0926,0.7724,0.3437,0.6736,Tap_Pattern
0.6558,0.9328,0.318,0.3971,Micro_Vibration
0.8743,0.2465,0.4309,0.035,Micro_Vibration
0.3347,0.3458,0.3662,0.4826,Tap_Pattern
0.6948,0.3632,0.866,0.2008,Walking
0.588,0.2179,0.8351,0.1727,Micro_Vibration
0.2671,0.8683,0.8072,0.3342,Stationary
0.669,0.6244,0.4925,0.6877,Stationary
0.1974,0.2688,0.7633,0.3967,Tap_Pattern
0.0769,0.1487,0.6999,0.9159,Walking
0.2483,0.8124,0.1275,0.6751,Walking
0.9029,0.7738,0.0391,0.6765,Stationary
0.9802,0.0024,0.2698,0.691,Micro_Vibration
0.5829,0.4427,0.6154,0.5352,Stationary
0.7744,0.5556,0.8797,0.6583,Micro_Vibration
0.4474,0.7909,0.302,0.666,Stationary
0.8095,0.8942,0.5153,0.4875,Micro_Vibration
0.0083,0.0142,0.8517,0.3236,Stationary
0.3297,0.6544,0.9893,0.0418,Stationary
0.2678,0.1926,0.2826,0.8394,Walking
0.994,0.5529,0.7411,0.6949,Stationary
0.3391,0.9809,0.7102,0.3413,Tap_Pattern
0.8104,0.5913,0.038,0.1844,Stationary
0.7779,0.9997,0.0972,0.7017,Walking
0.418,0.8897,0.9608,0.0751,Walking
0.9057,0.9628,0.8295,0.7758,Micro_Vibration
0.5057,0.149,0.6854,0.7272,Micro_Vibration
0.3965,0.1587,0.457,0.8087,Walking
0.5848,0.6902,0.321,0.0749,Micro_Vibration
0.3888,0.862,0.1486,0.2447,Stationary
0.724,0.2597,0.4327,0.4173,Walking
0.4954,0.9015,0.12,0.4196,Walking
0.491,0.8606,0.5123,0.0966,Stationary
0.2854,0.5747,0.3454,0.0573,Micro_Vibration
0.9271,0.5698,0.7538,0.2907,Stationary
0.3979,0.3517,0.5284,0.1442,Walking
0.19,0.8877,0.7689,0.847,Stationary
0.4718,0.1477,0.2712,0.7275,Tap_Pattern
0.3855,0.094,0.1863,0.0987,Micro_Vibration
0.6695,0.5685,0.8147,0.9324,Walking
0.49,0.3206,0.3969,0.504,Stationary
0.6878,0.8552,0.2001,0.2454,Stationary
0.5181,0.369,0.6335,0.9255,Micro_Vibration
0.6753,0.4738,0.5304,0.5646,Stationary
0.5895,0.0152,0.6119,0.3729,Micro_Vibration
0.1778,0.6643,0.5979,0.8102,Tap_Pattern
0.4356,0.1632,0.24,0.5389,Stationary
0.8062,0.47,0.2307,0.2543,Micro_Vibration
0.613,0.6073,0.7526,0.3444,Walking
0.6348,0.4703,0.561,0.7484,Stationary
0.161,0.9619,0.9283,0.8502,Micro_Vibration
0.894,0.0177,0.8609,0.4971,Stationary
0.4205,0.564,0.3629,0.9142,Micro_Vibration
0.7489,0.6605,0.5714,0.2675,Micro_Vibration
0.7769,0.6669,0.2776,0.994,Walking
0.6965,0.6213,0.0307,0.217,Micro_Vibration
0.736,0.1237,0.5286,0.838,Tap_Pattern
0.9663,0.8567,0.6371,0.8884,Tap_Pattern
0.6397,0.9597,0.257,0.4821,Micro_Vibration
0.7512,0.7124,0.0976,0.6619,Stationary
0.2953,0.5513,0.5093,0.2469,Tap_Pattern
0.8462,0.1734,0.0178,0.0849,Tap_Pattern
0.4688,0.4757,0.6209,0.3458,Micro_Vibration
0.1884,0.9332,0.9324,0.1425,Walking
0.2117,0.226,0.616,0.1339,Micro_Vibration
0.3601,0.7642,0.4769,0.77,Tap_Pattern
0.4562,0.3621,0.6745,0.0479,Stationary
0.6584,0.5212,0.8773,0.1867,Stationary
0.9357,0.282,0.309,0.9953,Micro_Vibration
0.711,0.1896,0.2303,0.8271,Tap_Pattern
0.542,0.5055,0.2977,0.8113,Stationary
0.7581,0.7958,0.2854,0.3312,Micro_Vibration
0.3685,0.503,0.5941,0.4471,Tap_Pattern
0.056,0.3833,0.7016,0.7223,Micro_Vibration
0.6825,0.1777,0.3403,0.1308,Stationary
0.1502,0.9733,0.3172,0.4073,Tap_Pattern
0.7127,0.7041,0.4742,0.9503,Tap_Pattern
0.7461,0.4451,0.4523,0.6645,Stationary
0.5198,0.7617,0.5168,0.4345,Tap_Pattern
0.7463,0.0784,0.2248,0.5742,Walking
0.7803,0.328,0.7852,0.1351,Stationary
0.1148,0.5603,0.7483,0.1729,Walking
0.9612,0.0517,0.6188,0.4606,Tap_Pattern
0.4874,0.4225,0.401,0.1967,Tap_Pattern
0.8833,0.3531,0.7658,0.5627,Tap_Pattern
0.679,0.5702,0.708,0.554,Micro_Vibration
0.8101,0.7943,0.0203,0.5501,Stationary
0.0232,0.0302,0.7424,0.1779,Tap_Pattern
0.6678,0.5962,0.3951,0.3197,Walking
0.4884,0.5862,0.1077,0.867,Stationary
0.5651,0.3975,0.0982,0.6973,Stationary
0.6638,0.0079,0.7132,0.6312,Walking
0.5148,0.4837,0.1834,0.1566,Micro_Vibration
0.4838,0.6734,0.6411,0.8766,Tap_Pattern
0.4235,0.7038,0.1285,0.2974,Micro_Vibration
0.8535,0.9499,0.3453,0.4566,Tap_Pattern
0.1553,0.3319,0.18,0.2171,Walking
0.2057,0.943,0.3275,0.9445,Tap_Pattern
0.3731,0.4475,0.4841,0.4443,Walking
0.9032,0.787,0.1301,0.7992,Walking
0.532,0.4821,0.0481,0.6656,Stationary
0.2996,0.6471,0.4376,0.0922,Stationary
0.4703,0.4774,0.6295,0.6857,Micro_Vibration
0.8675,0.0298,0.7885,0.0853,Stationary
0.4814,0.2642,0.3943,0.8874,Tap_Pattern
0.6042,0.4975,0.6685,0.4746,Stationary
0.4595,0.7507,0.1703,0.768,Walking
0.39,0.5005,0.8097,0.7826,Stationary
0.218,0.3483,0.1972,0.9302,Walking
0.7151,0.8836,0.3259,0.4455,Tap_Pattern
0.4896,0.3202,0.0105,0.9696,Stationary
0.7461,0.6612,0.1759,0.6886,Walking
0.8117,0.8411,0.268,0.726,Stationary
0.1834,0.3789,0.2603,0.6977,Micro_Vibration
0.6563,0.6702,0.2365,0.7709,Tap_Pattern
0.1761,0.9621,0.4414,0.3945,Walking
0.2557,0.5801,0.7621,0.5831,Stationary
0.6295,0.8368,0.3932,0.9921,Micro_Vibration
0.9988,0.0617,0.3939,0.3901,Stationary
0.7925,0.0538,0.6788,0.3888,Stationary
0.4453,0.4623,0.741,0.9601,Stationary
0.8711,0.8393,0.5014,0.0904,Walking
0.7651,0.892,0.1954,0.9322,Tap_Pattern
0.7486,0.9936,0.631,0.6044,Walking
0.931,0.4827,0.6286,0.1632,Walking
0.5807,0.5441,0.4407,0.4688,Stationary
0.3346,0.2982,0.5927,0.7142,Stationary
0.4742,0.9857,0.6934,0.9199,Tap_Pattern
0.609,0.6013,0.0961,0.2924,Micro_Vibration
0.974,0.9408,0.0095,0.6569,Micro_Vibration
0.2169,0.6954,0.1049,0.9806,Tap_Pattern
0.5093,0.195,0.8154,0.4207,Micro_Vibration
0.0643,0.4346,0.545,0.5357,Stationary
0.3597,0.482,0.6932,0.7418,Stationary
0.5263,0.1728,0.6254,0.3744,Walking
0.7965,0.7529,0.4729,0.6664,Walking
0.336,0.6,0.1551,0.6927,Walking
0.8829,0.6908,0.3232,0.4902,Stationary
0.8696,0.8982,0.195,0.7838,Micro_Vibration
0.7678,0.5469,0.8698,0.1773,Micro_Vibration
0.7974,0.3568,0.1437,0.8539,Tap_Pattern
0.1039,0.7262,0.1939,0.8028,Tap_Pattern
0.3003,0.9432,0.4105,0.6642,Tap_Pattern
0.2661,0.277,0.3599,0.0338,Micro_Vibration
0.8969,0.2454,0.7582,0.9233,Stationary
0.9987,0.9492,0.726,0.0493,Stationary
0.9346,0.4802,0.4031,0.3105,Walking
0.7502,0.7472,0.3384,0.1111,Stationary
0.3201,0.0105,0.0015,0.9045,Tap_Pattern
0.4865,0.4918,0.9662,0.2536,Tap_Pattern
0.0794,0.2121,0.5314,0.7719,Tap_Pattern
0.3769,0.8301,0.7858,0.2957,Walking
0.2422,0.2193,0.3003,0.4442,Walking
0.7438,0.4084,0.2289,0.9527,Micro_Vibration
0.1562,0.8653,0.6924,0.9199,Micro_Vibration
0.502,0.6161,0.0743,0.0005,Micro_Vibration
0.4849,0.2067,0.8861,0.4987,Walking
0.9869,0.0503,0.9636,0.1153,Walking
0.0087,0.9083,0.0039,0.4732,Tap_Pattern
0.0264,0.4782,0.9091,0.5637,Micro_Vibration
0.5952,0.2697,0.9495,0.4868,Micro_Vibration
0.9765,0.4097,0.0161,0.5326,Walking
0.5806,0.6065,0.0931,0.7514,Tap_Pattern
0.977,0.2318,0.4358,0.205,Tap_Pattern
0.6455,0.5272,0.524,0.8062,Walking
0.9032,0.8721,0.4527,0.2447,Walking
0.9592,0.2639,0.7926,0.6009,Tap_Pattern
0.0645,0.4351,0.8443,0.3201,Walking
0.4789,0.4775,0.4834,0.237,Micro_Vibration
0.0794,0.2223,0.2742,0.4551,Walking
0.3835,0.8148,0.7854,0.9175,Stationary
0.9278,0.756,0.8326,0.4691,Walking
0.4928,0.8705,0.5379,0.9734,Micro_Vibration
0.7305,0.814,0.0405,0.779,Stationary
0.3237,0.0123,0.2867,0.7394,Tap_Pattern
0.2301,0.3221,0.3643,0.0324,Stationary
0.5717,0.2772,0.9256,0.2904,Micro_Vibration
0.8597,0.7394,0.4693,0.9807,Micro_Vibration
0.6101,0.247,0.8833,0.0553,Tap_Pattern
0.3362,0.2022,0.8773,0.1947,Walking
0.6125,0.4723,0.9327,0.8212,Stationary
0.5703,0.9975,0.1564,0.1859,Stationary
0.5944,0.9162,0.5253,0.5601,Walking
0.6329,0.5042,0.8596,0.1463,Tap_Pattern
0.9842,0.4651,0.9394,0.2476,Tap_Pattern
0.4557,0.581,0.813,0.7247,Tap_Pattern
0.8455,0.4119,0.5692,0.6573,Tap_Pattern
0.5032,0.3259,0.335,0.0111,Stationary
0.6861,0.2923,0.996,0.6618,Tap_Pattern
0.7043,0.6006,0.1571,0.6098,Stationary
0.6863,0.0172,0.4414,0.2313,Micro_Vibration
0.6897,0.1476,0.3557,0.4486,Micro_Vibration
0.3456,0.3858,0.0157,0.6212,Stationary
0.7378,0.4254,0.1211,0.4588,Walking
0.2033,0.5511,0.7706,0.7251,Tap_Pattern
0.1646,0.8015,0.3157,0.0906,Tap_Pattern
0.6706,0.9822,0.6713,0.3042,Tap_Pattern
0.3293,0.3154,0.2005,0.5506,Stationary
0.3646,0.7417,0.3387,0.6267,Micro_Vibration
0.4374,0.2169,0.6192,0.371,Tap_Pattern
0.7408,0.9737,0.3492,0.7975,Stationary
0.4087,0.4154,0.1817,0.7795,Stationary
0.3176,0.5475,0.5528,0.7814,Micro_Vibration
0.4835,0.9443,0.9369,0.2244,Micro_Vibration
0.1116,0.9785,0.725,0.1706,Stationary
0.2227,0.1034,0.2413,0.8708,Tap_Pattern
0.6885,0.5664,0.8289,0.5292,Micro_Vibration
0.0333,0.5593,0.6835,0.5019,Tap_Pattern
0.7784,0.763,0.9289,0.4234,Micro_Vibration
0.199,0.3947,0.336,0.4138,Tap_Pattern
0.4748,0.3714,0.934,0.5641,Tap_Pattern
0.7847,0.735,0.7534,0.3271,Stationary
0.8109,0.3185,0.7451,0.6388,Tap_Pattern
0.4814,0.6589,0.3538,0.0119,Stationary
0.1788,0.6884,0.8031,0.5332,Stationary
0.0258,0.5406,0.3202,0.3253,Tap_Pattern
0.1512,0.3426,0.5039,0.7561,Tap_Pattern
0.6293,0.0465,0.0213,0.2881,Stationary
0.0164,0.2863,0.3698,0.7892,Walking
0.5799,0.1169,0.379,0.523,Stationary
0.4281,0.6805,0.1146,0.3433,Walking
0.6297,0.9692,0.0893,0.6479,Stationary
0.7046,0.4405,0.6544,0.045,Stationary
0.8717,0.3119,0.552,0.0339,Micro_Vibration
0.1301,0.4776,0.4061,0.8918,Stationary
0.9269,0.3844,0.607,0.3078,Micro_Vibration
0.332,0.6491,0.7391,0.8523,Stationary
0.9203,0.2253,0.6554,0.2112,Micro_Vibration
0.4034,0.4872,0.8708,0.3044,Walking
0.7712,0.9163,0.0973,0.0384,Micro_Vibration
0.2357,0.0646,0.7632,0.2968,Micro_Vibration
0.2606,0.6469,0.872,0.6126,Tap_Pattern
0.4014,0.2478,0.6075,0.7704,Stationary
0.2598,0.2117,0.9072,0.7101,Stationary
0.2732,0.9729,0.9022,0.5501,Tap_Pattern
0.4958,0.1657,0.3162,0.3016,Tap_Pattern
0.1095,0.4375,0.5646,0.502,Tap_Pattern
0.2108,0.4978,0.0139,0.59,Stationary
0.8875,0.9696,0.9592,0.911,Stationary
0.2229,0.0178,0.8579,0.5456,Tap_Pattern
0.6027,0.6794,0.5495,0.3648,Stationary
0.381,0.3255,0.9275,0.3851,Micro_Vibration
0.3697,0.2316,0.1548,0.3492,Tap_Pattern
0.108,0.4414,0.5935,0.4524,Micro_Vibration
0.7703,0.1618,0.7559,0.8864,Walking
0.9279,0.7918,0.6389,0.9418,Tap_Pattern
0.2801,0.0371,0.0599,0.5641,Tap_Pattern
0.1197,0.9037,0.652,0.0896,Walking
0.774,0.094,0.4243,0.8938,Micro_Vibration
0.3827,0.9437,0.0825,0.8343,Walking
0.4478,0.8967,0.333,0.8482,Walking
0.7661,0.37,0.4301,0.2839,Walking
0.6822,0.5002,0.6329,0.5996,Tap_Pattern
0.7385,0.2858,0.986,0.257,Stationary
0.8352,0.932,0.8178,0.5577,Walking
0.5949,0.4851,0.4286,0.0209,Micro_Vibration
0.8106,0.808,0.4442,0.5942,Walking
0.7359,0.3125,0.1736,0.4752,Tap_Pattern
0.0024,0.8016,0.2813,0.6759,Walking
0.4366,0.8449,0.8935,0.0034,Micro_Vibration
0.4353,0.124,0.3523,0.2824,Walking
0.3532,0.3854,0.557,0.1434,Tap_Pattern
0.7199,0.8311,0.2078,0.2558,Stationary
0.8631,0.3601,0.0724,0.0089,Walking
0.2732,0.1325,0.9677,0.362,Micro_Vibration
0.8663,0.3393,0.3678,0.9026,Stationary
0.5106,0.2739,0.8768,0.9227,Stationary
0.4386,0.4708,0.1513,0.1881,Walking
0.0326,0.664,0.6566,0.2119,Stationary
0.7333,0.2482,0.4067,0.1584,Micro_Vibration
0.2438,0.8784,0.1254,0.4472,Tap_Pattern
0.439,0.4344,0.6144,0.9115,Stationary
0.5806,0.8445,0.7623,0.5374,Tap_Pattern
0.6402,0.4578,0.2942,0.686,Walking
0.2685,0.6106,0.7874,0.2013,Tap_Pattern
0.3466,0.8848,0.157,0.8663,Tap_Pattern
0.4089,0.2606,0.815,0.9639,Stationary
0.9098,0.3303,0.4043,0.4227,Tap_Pattern
0.6462,0.2092,0.1867,0.1914,Tap_Pattern
0.1234,0.7132,0.777,0.8743,Tap_Pattern
0.4502,0.0148,0.2433,0.0412,Micro_Vibration
0.5546,0.534,0.1894,0.1018,Walking
0.7955,0.6647,0.887,0.0958,Stationary
0.1054,0.4028,0.5406,0.0113,Micro_Vibration
0.4234,0.5377,0.8687,0.8713,Micro_Vibration
0.5007,0.8365,0.7376,0.6146,Walking
0.955,0.072,0.3536,0.7749,Micro_Vibration
0.5634,0.5442,0.0942,0.4847,Walking
0.8091,0.8603,0.5798,0.0845,Tap_Pattern
0.7749,0.0123,0.4202,0.1833,Tap_Pattern
0.3532,0.2897,0.0379,0.1411,Micro_Vibration
0.8097,0.3109,0.9519,0.5522,Micro_Vibration
0.1446,0.9236,0.3369,0.6383,Micro_Vibration
0.8688,0.8938,0.9617,0.0993,Micro_Vibration
0.3374,0.9555,0.1254,0.0603,Walking
0.0332,0.3231,0.4801,0.6135,Tap_Pattern
0.9232,0.0177,0.1359,0.6151,Stationary
0.0372,0.9988,0.4776,0.3538,Tap_Pattern
0.531,0.4184,0.3742,0.9806,Micro_Vibration
0.4187,0.0929,0.3913,0.93,Micro_Vibration
0.1137,0.042,0.9538,0.471,Micro_Vibration
0.0539,0.6859,0.4534,0.9235,Micro_Vibration
0.5786,0.195,0.01,0.8937,Micro_Vibration
0.0262,0.052,0.8455,0.7389,Tap_Pattern
0.1771,0.7961,0.4824,0.6325,Walking
0.4924,0.5137,0.3264,0.6533,Micro_Vibration
0.0631,0.1682,0.2284,0.1172,Walking
0.9393,0.1527,0.7847,0.2072,Micro_Vibration
0.5749,0.6706,0.1747,0.7709,Walking
0.0372,0.2967,0.6708,0.676,Walking
0.4893,0.8833,0.2916,0.6409,Tap_Pattern
0.7874,0.361,0.2683,0.5461,Stationary
0.4756,0.6292,0.8302,0.1737,Walking
0.7535,0.2167,0.4111,0.5987,Micro_Vibration
0.478,0.3504,0.9781,0.6496,Stationary
0.2801,0.9181,0.5442,0.5397,Walking
0.0387,0.8745,0.4998,0.4648,Stationary
0.6171,0.0542,0.1883,0.4438,Micro_Vibration
0.095,0.8788,0.7936,0.7659,Stationary
0.2828,0.2095,0.11,0.7574,Tap_Pattern
0.5807,0.2646,0.1155,0.0834,Tap_Pattern
0.031,0.8867,0.6772,0.989,Micro_Vibration
0.3269,0.0071,0.9359,0.1664,Micro_Vibration
0.8095,0.3832,0.6866,0.2071,Tap_Pattern
0.7432,0.1305,0.3863,0.8379,Micro_Vibration
0.2311,0.3791,0.2928,0.9041,Micro_Vibration
0.1903,0.0078,0.4754,0.6911,Stationary
0.6021,0.5821,0.3164,0.9212,Walking
0.0462,0.7624,0.6037,0.6368,Walking
0.0288,0.0736,0.896,0.0116,Walking
0.4131,0.441,0.8086,0.6377,Micro_Vibration
0.8026,0.9977,0.3648,0.3691,Tap_Pattern
0.7998,0.2386,0.1821,0.1094,Stationary
0.1501,0.1857,0.9285,0.5273,Tap_Pattern
0.4789,0.0978,0.3969,0.3265,Tap_Pattern
0.0217,0.2949,0.1676,0.1933,Tap_Pattern
0.4403,0.2875,0.6643,0.58,Walking
0.4708,0.4984,0.1916,0.1285,Tap_Pattern
0.8637,0.624,0.6181,0.8359,Walking
0.1632,0.985,0.3159,0.4646,Stationary
0.401,0.7287,0.8619,0.0986,Stationary
0.3172,0.9571,0.0936,0.2581,Walking
0.116,0.2928,0.806,0.3118,Walking
0.8868,0.9662,0.4396,0.0744,Micro_Vibration
0.4437,0.9231,0.47,0.8416,Walking
0.0924,0.8914,0.0005,0.4099,Walking
0.3103,0.9439,0.6547,0.5427,Tap_Pattern
0.7403,0.0049,0.2542,0.8928,Stationary
0.9331,0.4033,0.9064,0.4615,Tap_Pattern
0.1043,0.6503,0.0368,0.1035,Micro_Vibration
0.4519,0.5323,0.8571,0.6647,Stationary
0.4551,0.0296,0.2444,0.3179,Tap_Pattern
0.3577,0.8386,0.2595,0.0307,Stationary
0.6657,0.8521,0.9299,0.9109,Walking
0.8558,0.7811,0.7228,0.7096,Tap_Pattern
0.553,0.9593,0.8518,0.0751,Tap_Pattern
0.8701,0.2058,0.7623,0.1725,Stationary
0.8362,0.2535,0.9986,0.3171,Walking
0.6589,0.9426,0.1445,0.9096,Micro_Vibration
0.1269,0.9523,0.0624,0.4254,Walking
0.1263,0.0733,0.0792,0.9206,Walking
0.4003,0.2243,0.8067,0.9414,Walking
0.0978,0.7017,0.6134,0.2381,Tap_Pattern
0.3909,0.1469,0.8455,0.4952,Tap_Pattern
0.2571,0.1883,0.9254,0.0985,Tap_Pattern
0.7521,0.2703,0.7925,0.0095,Stationary
0.7791,0.6456,0.288,0.0961,Micro_Vibration
0.4758,0.9994,0.6533,0.9313,Walking
0.6408,0.7428,0.7898,0.6327,Stationary
0.9465,0.5433,0.8478,0.0455,Tap_Pattern
0.5355,0.5766,0.6845,0.3212,Tap_Pattern
0.0535,0.5574,0.766,0.2274,Stationary
0.2743,0.6955,0.3227,0.8587,Walking
0.6387,0.4885,0.8378,0.2404,Walking
0.7021,0.3711,0.6544,0.653,Tap_Pattern
0.2486,0.7591,0.4778,0.0938,Tap_Pattern
0.502,0.3603,0.8361,0.3628,Micro_Vibration
0.0765,0.8087,0.7024,0.797,Walking
0.0488,0.9835,0.7952,0.2143,Stationary
0.0826,0.7476,0.5183,0.6214,Tap_Pattern
0.2687,0.0178,0.6202,0.1692,Stationary
0.3276,0.7878,0.9381,0.0325,Walking
0.4831,0.5705,0.5022,0.5306,Tap_Pattern
0.7299,0.3906,0.5053,0.3967,Micro_Vibration
0.741,0.6063,0.6351,0.1719,Stationary
0.426,0.6354,0.0904,0.3463,Walking
0.0352,0.69,0.7237,0.8986,Tap_Pattern
0.1775,0.488,0.6461,0.8925,Stationary
0.5105,0.5327,0.7357,0.6561,Tap_Pattern
0.5023,0.2014,0.7621,0.1501,Stationary
0.4603,0.5826,0.6027,0.8782,Micro_Vibration
0.7785,0.8808,0.2097,0.9556,Micro_Vibration
0.3293,0.486,0.137,0.0023,Micro_Vibration
0.5191,0.344,0.7567,0.4289,Tap_Pattern
0.1749,0.4605,0.1161,0.9649,Stationary
0.1895,0.7912,0.4968,0.7084,Micro_Vibration
0.144,0.3155,0.4919,0.6995,Walking
0.1799,0.7844,0.6762,0.3095,Micro_Vibration
0.0119,0.2526,0.0347,0.5939,Tap_Pattern
0.2609,0.3696,0.5082,0.0655,Walking
0.1435,0.0504,0.8594,0.3293,Micro_Vibration
0.6631,0.8469,0.33,0.9523,Stationary
0.8635,0.5747,0.3589,0.8484,Tap_Pattern
0.4944,0.8007,0.7061,0.2237,Walking
0.6714,0.1821,0.2109,0.585,Tap_Pattern
0.149,0.5206,0.6268,0.4223,Stationary
0.1277,0.1486,0.2394,0.1037,Stationary
0.2394,0.2075,0.1069,0.4754,Micro_Vibration
0.373,0.7649,0.0444,0.8685,Tap_Pattern
0.9743,0.2789,0.5253,0.7762,Walking
0.7115,0.8769,0.1705,0.1394,Micro_Vibration
0.1814,0.8561,0.9063,0.5577,Micro_Vibration
0.5237,0.3218,0.7039,0.8053,Stationary
0.9411,0.7569,0.7195,0.3044,Stationary
0.2486,0.0119,0.5268,0.3533,Tap_Pattern
0.9588,0.2051,0.618,0.1239,Stationary
0.4243,0.9463,0.5539,0.1406,Stationary
0.5159,0.6173,0.8097,0.2091,Stationary
0.3724,0.6246,0.0745,0.4491,Walking
0.27,0.5986,0.5591,0.7726,Micro_Vibration
0.5403,0.1973,0.6379,0.9846,Tap_Pattern
0.8879,0.8039,0.5437,0.0957,Micro_Vibration
0.4454,0.6711,0.5749,0.3957,Walking
0.8423,0.3132,0.0312,0.8563,Stationary
0.0155,0.9138,0.9182,0.3219,Micro_Vibration
0.8541,0.9172,0.5518,0.1011,Stationary
0.7791,0.0274,0.5554,0.1792,Micro_Vibration
0.5175,0.322,0.806,0.1363,Walking
0.4922,0.5916,0.5533,0.166,Walking
0.5154,0.7363,0.2192,0.0702,Walking
0.4262,0.2948,0.3211,0.8498,Micro_Vibration
0.2164,0.0333,0.7718,0.3813,Tap_Pattern
0.6811,0.4934,0.6446,0.6625,Tap_Pattern
0.2132,0.9054,0.0906,0.5731,Stationary
0.7186,0.697,0.9989,0.9892,Walking
0.337,0.2202,0.595,0.4901,Stationary
0.841,0.2556,0.0571,0.4877,Stationary
0.9725,0.0084,0.9479,0.4856,Micro_Vibration
0.0275,0.0975,0.5385,0.1371,Stationary
0.8962,0.2868,0.9195,0.5174,Stationary
0.4768,0.8065,0.3912,0.8281,Tap_Pattern
0.9738,0.2986,0.2986,0.5589,Tap_Pattern
0.2438,0.3602,0.7893,0.3213,Tap_Pattern
0.945,0.8345,0.5755,0.6059,Walking
0.7165,0.2188,0.8071,0.9401,Stationary
0.1294,0.8144,0.9866,0.9065,Stationary
0.6214,0.4767,0.8127,0.9697,Stationary
0.8471,0.3138,0.9753,0.3208,Stationary
0.5684,0.7535,0.7896,0.8498,Walking
0.2777,0.4354,0.9515,0.4467,Stationary
0.8244,0.4473,0.2944,0.1854,Walking
0.2603,0.9265,0.6358,0.9042,Walking
0.9232,0.666,0.4198,0.7976,Walking
0.0096,0.7871,0.0485,0.7293,Tap_Pattern
0.7989,0.6014,0.5968,0.2427,Stationary
0.0716,0.8843,0.8641,0.0784,Stationary
0.3491,0.6291,0.0522,0.6301,Stationary
0.5709,0.8429,0.7834,0.2718,Tap_Pattern
0.3594,0.5191,0.0056,0.049,Stationary
0.8895,0.0374,0.2929,0.4123,Walking
0.2519,0.462,0.5284,0.2111,Tap_Pattern
0.351,0.3613,0.0189,0.9935,Micro_Vibration
0.8597,0.3963,0.1346,0.4435,Stationary
0.0832,0.1924,0.0395,0.4705,Walking
0.7385,0.0892,0.5071,0.1706,Stationary
0.7926,0.3841,0.1769,0.6579,Stationary
0.5569,0.1175,0.5661,0.6017,Walking
0.2403,0.3382,0.0215,0.868,Stationary
0.7759,0.2567,0.632,0.6838,Tap_Pattern
0.9494,0.4842,0.7662,0.7217,Tap_Pattern
0.8781,0.8186,0.8332,0.1015,Stationary
0.6908,0.8927,0.7769,0.1563,Micro_Vibration
0.1216,0.4586,0.4718,0.1622,Walking
0.9634,0.0996,0.5099,0.9206,Walking
0.3797,0.4194,0.3655,0.9484,Micro_Vibration
0.2513,0.3083,0.9415,0.5422,Micro_Vibration
0.5085,0.7726,0.8668,0.8562,Micro_Vibration
0.8639,0.6327,0.2719,0.7459,Walking
0.7674,0.9335,0.5957,0.7102,Tap_Pattern
0.7482,0.3246,0.5747,0.7176,Walking
0.9154,0.2993,0.5303,0.9208,Walking
0.02,0.005,0.6605,0.3845,Walking
0.897,0.2346,0.9705,0.58,Walking
0.5603,0.843,0.5031,0.5601,Tap_Pattern
0.7519,0.4784,0.6661,0.6736,Tap_Pattern
0.4181,0.2546,0.5722,0.9252,Tap_Pattern
0.5311,0.3216,0.2742,0.148,Stationary
0.5629,0.855,0.4546,0.4235,Tap_Pattern
0.3066,0.4352,0.4577,0.4251,Tap_Pattern
0.7535,0.6921,0.0816,0.1205,Micro_Vibration
0.8941,0.1637,0.8386,0.1262,Micro_Vibration
0.1132,0.4352,0.5794,0.8455,Stationary
0.5309,0.355,0.752,0.4475,Stationary
0.0262,0.3748,0.6526,0.7337,Micro_Vibration
0.7965,0.7337,0.6521,0.8242,Tap_Pattern
0.4849,0.6616,0.8557,0.7851,Tap_Pattern
0.966,0.9167,0.9944,0.2717,Walking
0.805,0.8459,0.4681,0.9252,Micro_Vibration
0.9693,0.996,0.7499,0.6972,Walking
0.3685,0.2821,0.6177,0.0358,Walking
